거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,시군구명,시도명
"249,000",중개거래,2014,2021,역삼동,테헤란아이파크,12,4,70.8333,서울 강남구,709-5,11680,5,,,강남구,서울특별시
"58,500",중개거래,2001,2021,역삼동,한화진넥스빌,12,4,51.08,"서울 강남구, 서울 서초구",706-20,11680,17,,,강남구,서울특별시
"197,000",중개거래,1998,2021,역삼동,동부센트레빌,12,4,59.97,서울 강남구,716,11680,18,,,강남구,서울특별시
"335,000",중개거래,2001,2021,역삼동,현대까르띠에710,12,5,171.944,서울 강남구,710,11680,4,,,강남구,서울특별시
"207,000",중개거래,1997,2021,역삼동,대림역삼,12,10,84.96,"서울 강남구, 서울 송파구",761-10,11680,12,,,강남구,서울특별시
"18,300",중개거래,2014,2021,역삼동,이스턴오피스텔,12,11,14.78,서울 서초구,735-15,11680,15,,,강남구,서울특별시
"89,000",중개거래,2002,2021,역삼동,역삼동하나빌,12,17,50.47,서울 강남구,681-26,11680,7,,,강남구,서울특별시
"205,000",중개거래,2005,2021,역삼동,역삼래미안,12,18,59.4,서울 강남구,757,11680,14,,,강남구,서울특별시
"120,000",직거래,2003,2021,역삼동,프리마빌,12,30,140.73,,727-11,11680,5,,,강남구,서울특별시
"83,000",중개거래,2002,2021,역삼동,대우디오빌,12,30,59.505,서울 강남구,720-25,11680,22,,,강남구,서울특별시
"326,000",중개거래,2007,2021,역삼동,래미안펜타빌,12,30,138.54,서울 강남구,713-7,11680,20,,,강남구,서울특별시
"215,000",중개거래,1987,2021,개포동,개포6차우성아파트1동~8동,12,4,79.97,서울 강남구,658-1,11680,3,,,강남구,서울특별시
"355,000",중개거래,1984,2021,개포동,현대1차101동~106동,12,9,177.19,"경기 안양만안구, 서울 강남구",653,11680,6,,,강남구,서울특별시
"150,000",중개거래,1992,2021,개포동,삼익대청아파트,12,11,39.53,서울 강남구,12,11680,4,,,강남구,서울특별시
"235,000",중개거래,2019,2021,개포동,디에이치아너힐즈,12,24,59.7479,서울 강남구,138,11680,15,,,강남구,서울특별시
"316,000",중개거래,2019,2021,개포동,래미안블레스티지,12,31,84.94,서울 강남구,1280,11680,16,,,강남구,서울특별시
"198,000",중개거래,1999,2021,청담동,삼환아파트101동,12,8,114.97,서울 강남구,10,11680,4,,,강남구,서울특별시
"32,000",중개거래,2013,2021,청담동,청담신원아침도시마인,12,18,27.7131,서울 강남구,122-35,11680,5,,,강남구,서울특별시
"320,000",중개거래,2010,2021,청담동,청담파라곤Ⅱ2단지,12,20,149.74,서울 강남구,102-13,11680,4,,,강남구,서울특별시
"380,000",중개거래,1992,2021,청담동,래미안청담로이뷰,12,23,110.2,서울 강남구,134,11680,14,,,강남구,서울특별시
"362,500",중개거래,2011,2021,청담동,청담자이,12,27,89.356,서울 강남구,134-38,11680,34,,,강남구,서울특별시
"40,000",중개거래,2013,2021,삼성동,엘에이치삼성도시형생활주택,12,2,27.75,경기 성남수정구,109-21,11680,4,,,강남구,서울특별시
"210,000",중개거래,1999,2021,삼성동,현대아파트101동,12,5,84.87,서울 강남구,6,11680,15,,,강남구,서울특별시
"34,800",중개거래,2003,2021,삼성동,LG선릉에클라트(A),12,17,36.16,서울 강남구,142-7,11680,5,,,강남구,서울특별시
"700,000",중개거래,2004,2021,삼성동,아이파크,12,25,195.388,서울 강남구,87,11680,3,,,강남구,서울특별시
"299,000",중개거래,2008,2021,삼성동,현대힐스테이트2단지,12,29,84.236,서울 강남구,50,11680,16,,,강남구,서울특별시
"248,000",중개거래,2003,2021,삼성동,아셈,12,30,109.32,서울 강남구,108-1,11680,5,,,강남구,서울특별시
"330,000",중개거래,2015,2021,대치동,래미안대치팰리스,12,7,91.89,서울 강남구,1027,11680,18,,,강남구,서울특별시
"318,500",중개거래,1983,2021,대치동,개포우성1,12,8,84.81,서울 강남구,503,11680,12,,,강남구,서울특별시
"420,000",중개거래,1984,2021,대치동,개포우성2,12,9,127.78,서울 강남구,500,11680,4,,,강남구,서울특별시
"85,000",중개거래,2004,2021,대치동,테헤란로대우아이빌(891-6),12,10,59.83,서울 강남구,891-6,11680,6,,,강남구,서울특별시
"382,000",중개거래,1983,2021,대치동,한보미도맨션1,12,13,128.01,서울 강남구,511,11680,12,,,강남구,서울특별시
"33,500",중개거래,2003,2021,대치동,대우아이빌멤버스(891-26),12,13,35.236,서울 강남구,891-26,11680,9,,,강남구,서울특별시
"375,000",중개거래,2015,2021,대치동,래미안대치팰리스,12,14,94.49,서울 강남구,1027,11680,4,,,강남구,서울특별시
"405,000",중개거래,2015,2021,대치동,래미안대치팰리스,12,15,94.49,서울 강남구,1027,11680,25,,,강남구,서울특별시
"390,000",중개거래,1984,2021,대치동,개포우성2,12,16,127.78,"서울 강남구, 서울 강북구",500,11680,8,,,강남구,서울특별시
"500,000",중개거래,2005,2021,대치동,동부센트레빌,12,20,161.47,서울 강남구,670,11680,13,22.02.07,O,강남구,서울특별시
"500,000",중개거래,2005,2021,대치동,동부센트레빌,12,20,161.47,서울 강남구,670,11680,13,,,강남구,서울특별시
"193,000",중개거래,1990,2021,대치동,현대1,12,27,84.27,서울 강남구,992,11680,4,,,강남구,서울특별시
"150,000",중개거래,2001,2021,신사동,압구정대원칸타빌아파트,12,5,59.73,서울 강남구,659,11680,12,,,강남구,서울특별시
"60,000",중개거래,2011,2021,논현동,이산,12,8,64.23,서울 강남구,194-22,11680,5,,,강남구,서울특별시
"23,000",중개거래,2013,2021,논현동,한양수자인어반게이트,12,8,16.2,서울 강동구,221-7,11680,8,,,강남구,서울특별시
"178,000",중개거래,2004,2021,논현동,한진로즈힐,12,14,84.94,서울 강남구,105-4,11680,7,,,강남구,서울특별시
"39,300",중개거래,2004,2021,논현동,마일스디오빌,12,15,36.29,서울 강남구,58-2,11680,5,,,강남구,서울특별시
"108,000",중개거래,2021,2021,논현동,펜트힐루논현,12,30,43.392,서울 강남구,211-21,11680,4,,,강남구,서울특별시
"450,000",중개거래,1978,2021,압구정동,한양2,12,4,175.92,서울 강남구,493,11680,8,,,강남구,서울특별시
"602,000",중개거래,1976,2021,압구정동,"현대2차(10,11,20,23,24,25동)",12,18,160.28,서울 강남구,369-1,11680,11,,,강남구,서울특별시
"410,000",중개거래,1987,2021,압구정동,미성2차,12,23,140.9,서울 강남구,397,11680,13,,,강남구,서울특별시
"305,000",중개거래,1987,2021,압구정동,미성2차,12,23,74.4,서울 강남구,397,11680,9,,,강남구,서울특별시
"360,000",중개거래,1976,2021,압구정동,현대3차(61~64동),12,28,82.5,서울 강남구,443,11680,10,,,강남구,서울특별시
"158,000",중개거래,2012,2021,세곡동,세곡푸르지오,12,3,84.84,서울 강남구,533,11680,1,,,강남구,서울특별시
"195,500",중개거래,2014,2021,자곡동,래미안강남힐즈,12,25,91.96,서울 강남구,611,11680,3,,,강남구,서울특별시
"240,000",중개거래,2021,2021,일원동,디에이치자이개포,12,22,84.64,"경기 성남수정구, 서울 강남구",743,11680,13,,,강남구,서울특별시
"165,000",중개거래,1994,2021,일원동,푸른마을아파트101동~111동,12,29,59.76,서울 강남구,719,11680,10,,,강남구,서울특별시
"130,000",중개거래,1992,2021,수서동,신동아,12,6,39.51,서울 강남구,736,11680,15,,,강남구,서울특별시
"180,000",직거래,1992,2021,수서동,삼익,12,7,84.48,,708,11680,7,,,강남구,서울특별시
"165,000",중개거래,1992,2021,수서동,삼익,12,16,60,"서울 강남구, 서울 송파구",708,11680,3,,,강남구,서울특별시
"111,500",중개거래,1993,2021,수서동,까치마을,12,17,39.6,"서울 강남구, 서울 동작구",746,11680,1,,,강남구,서울특별시
"111,500",중개거래,1993,2021,수서동,까치마을,12,17,39.6,"서울 강남구, 서울 동작구",746,11680,1,22.05.06,O,강남구,서울특별시
"150,000",중개거래,1992,2021,수서동,삼익,12,20,49.2,서울 강남구,708,11680,13,,,강남구,서울특별시
"180,000",중개거래,1992,2021,수서동,삼익,12,20,84.48,서울 강남구,708,11680,6,,,강남구,서울특별시
"44,500",중개거래,1999,2021,도곡동,현대비젼21,12,1,35.48,서울 강남구,467-19,11680,12,,,강남구,서울특별시
"387,000",중개거래,2004,2021,도곡동,타워팰리스3,12,1,163.567,서울 강남구,467-29,11680,35,,,강남구,서울특별시
"45,000",중개거래,1999,2021,도곡동,현대비젼21,12,1,32.65,서울 강남구,467-19,11680,23,,,강남구,서울특별시
"270,000",중개거래,1998,2021,도곡동,현대파크빌라,12,2,228.63,서울 강남구,192-2,11680,1,,,강남구,서울특별시
"335,000",중개거래,1999,2021,도곡동,대림아크로빌,12,13,177.255,서울 강남구,467-6,11680,30,,,강남구,서울특별시
"435,000",직거래,2006,2021,도곡동,도곡렉슬,12,15,134.9023,,527,11680,13,,,강남구,서울특별시
"407,000",중개거래,2003,2021,도곡동,타워팰리스2,12,24,164.99,서울 강남구,467-17,11680,3,,,강남구,서울특별시
"211,000",중개거래,1983,2021,도곡동,삼익,12,28,104.01,서울 강남구,869,11680,10,,,강남구,서울특별시
"293,000",중개거래,1999,2021,도곡동,대림아크로빌,12,29,172.467,"서울 강남구, 서울 서대문구",467-6,11680,8,,,강남구,서울특별시
"45,000",중개거래,1999,2021,도곡동,현대비젼21,12,31,32.65,서울 강남구,467-19,11680,18,,,강남구,서울특별시
"128,000",중개거래,1983,2021,명일동,삼익그린2차,12,10,54.81,서울 강동구,15,11740,5,,,강동구,서울특별시
"140,000",중개거래,2019,2021,명일동,래미안솔베뉴,12,22,59.32,서울 강동구,359,11740,29,,,강동구,서울특별시
"140,000",중개거래,2019,2021,명일동,래미안솔베뉴,12,22,59.32,서울 강동구,359,11740,29,22.01.13,O,강동구,서울특별시
"185,800",중개거래,1986,2021,명일동,신동아,12,28,127.33,서울 강동구,44,11740,8,,,강동구,서울특별시
"155,000",중개거래,2016,2021,고덕동,래미안힐스테이트고덕,12,3,84.88,서울 강동구,688,11740,9,,,강동구,서울특별시
"188,900",중개거래,2019,2021,고덕동,고덕그라시움,12,8,84.244,"경기 하남시, 서울 강동구",693,11740,17,,,강동구,서울특별시
"139,500",중개거래,2019,2021,고덕동,고덕그라시움,12,12,59.052,서울 강동구,693,11740,11,,,강동구,서울특별시
"153,000",중개거래,2019,2021,고덕동,고덕그라시움,12,21,73.566,서울 강동구,693,11740,13,,,강동구,서울특별시
"108,500",중개거래,1996,2021,고덕동,아남1,12,25,71.2,서울 강동구,486,11740,3,,,강동구,서울특별시
"138,000",중개거래,2016,2021,고덕동,래미안힐스테이트고덕,12,26,59.35,서울 강동구,688,11740,8,,,강동구,서울특별시
"154,000",중개거래,2019,2021,고덕동,고덕그라시움,12,31,73.873,서울 강동구,693,11740,24,,,강동구,서울특별시
"161,000",중개거래,2018,2021,상일동,고덕숲아이파크,12,1,84.85,서울 강동구,515,11740,5,,,강동구,서울특별시
"127,000",중개거래,2021,2021,상일동,고덕자이,12,10,59.9398,서울 강동구,521,11740,21,,,강동구,서울특별시
"130,000",중개거래,2019,2021,상일동,고덕센트럴IPARK,12,17,59.99,서울 강동구,513,11740,14,,,강동구,서울특별시
"123,500",중개거래,2019,2021,상일동,고덕롯데캐슬베네루체,12,17,59.981,서울 강동구,514,11740,4,,,강동구,서울특별시
"164,500",중개거래,2019,2021,상일동,고덕롯데캐슬베네루체,12,21,84.923,서울 강동구,514,11740,12,,,강동구,서울특별시
"95,000",중개거래,1992,2021,상일동,중앙하이츠,12,25,59.94,서울 강동구,476,11740,10,,,강동구,서울특별시
"163,000",중개거래,2019,2021,상일동,고덕센트럴IPARK,12,28,84.91,서울 강동구,513,11740,7,,,강동구,서울특별시
"133,000",중개거래,2019,2021,상일동,고덕센트럴IPARK,12,28,59.97,서울 강동구,513,11740,17,,,강동구,서울특별시
"12,000",중개거래,2014,2021,길동,청광플러스원큐브3차,12,3,13.265,경기 화성시,415-16,11740,14,,,강동구,서울특별시
"32,750",중개거래,2015,2021,길동,다성이즈빌,12,8,36.62,서울 강동구,388-7,11740,11,,,강동구,서울특별시
"12,000",중개거래,2014,2021,길동,청광플러스원큐브3차,12,9,13.265,"서울 강남구, 서울 강동구",415-16,11740,17,,,강동구,서울특별시
"10,000",중개거래,2013,2021,길동,강동큐브,12,10,12.49,서울 강동구,456-3,11740,19,,,강동구,서울특별시
"11,000",중개거래,2014,2021,길동,청광플러스원큐브3차,12,11,13.265,서울 강동구,415-16,11740,10,,,강동구,서울특별시
"9,000",중개거래,2014,2021,길동,강동와이시티,12,13,13.97,서울 강동구,414-4,11740,13,,,강동구,서울특별시
"65,500",중개거래,1998,2021,길동,동삼빌라트,12,14,59.16,서울 강동구,107,11740,7,,,강동구,서울특별시
"10,500",직거래,2012,2021,길동,청광플러스원(큐브1차),12,15,17.075,,387-5,11740,10,21.12.21,O,강동구,서울특별시
"14,000",중개거래,2012,2021,길동,현대웰하임(201동),12,18,18.528,경기 수원영통구,343-2,11740,6,,,강동구,서울특별시
"117,000",중개거래,1994,2021,길동,길동우성,12,21,84.75,서울 강동구,400,11740,16,,,강동구,서울특별시
"9,000",중개거래,2014,2021,길동,강동와이시티,12,24,13.97,서울 강동구,414-4,11740,13,,,강동구,서울특별시
"11,000",직거래,2012,2021,길동,청광플러스원(큐브1차),12,24,17.075,,387-5,11740,10,,,강동구,서울특별시
"37,000",중개거래,2002,2021,길동,신암가온,12,24,56.7,서울 강동구,414-6,11740,3,,,강동구,서울특별시
"9,000",중개거래,2014,2021,길동,강동와이시티,12,24,13.97,서울 강동구,414-4,11740,13,,,강동구,서울특별시
"10,800",중개거래,2014,2021,길동,청광플러스원큐브3차,12,30,13.265,서울 강동구,415-16,11740,10,,,강동구,서울특별시
"60,000",중개거래,2016,2021,둔촌동,청호뜨레피움퍼스트아파트,12,28,56.65,서울 강동구,64,11740,9,,,강동구,서울특별시
"143,000",중개거래,2007,2021,암사동,프라이어팰리스,12,3,84.988,서울 강동구,413,11740,2,,,강동구,서울특별시
"123,000",중개거래,2008,2021,암사동,롯데캐슬퍼스트,12,4,59.99,서울 강동구,414-2,11740,28,,,강동구,서울특별시
"105,000",중개거래,2005,2021,암사동,암사e편한세상,12,14,84.96,서울 강동구,422-26,11740,9,,,강동구,서울특별시
"104,700",중개거래,2005,2021,암사동,암사e편한세상,12,16,84.96,서울 강동구,422-26,11740,7,,,강동구,서울특별시
"116,000",중개거래,1999,2021,암사동,한강현대,12,18,84.93,서울 강동구,442-1,11740,6,,,강동구,서울특별시
"148,500",중개거래,2007,2021,암사동,프라이어팰리스,12,18,84.988,서울 강동구,413,11740,17,,,강동구,서울특별시
"136,000",직거래,2007,2021,암사동,프라이어팰리스,12,20,84.988,,413,11740,12,22.02.20,O,강동구,서울특별시
"110,500",중개거래,2002,2021,암사동,삼성광나루,12,23,59.69,서울 강동구,508,11740,12,,,강동구,서울특별시
"125,000",중개거래,2008,2021,암사동,롯데캐슬퍼스트,12,29,59.99,서울 강동구,414-2,11740,23,,,강동구,서울특별시
"119,000",중개거래,2003,2021,성내동,성내1차e-편한세상,12,2,83.95,서울 강동구,598,11740,11,,,강동구,서울특별시
"213,000",중개거래,2002,2021,성내동,파크뷰캐슬,12,9,162.1,서울 강동구,468-3,11740,11,,,강동구,서울특별시
"113,000",중개거래,2002,2021,성내동,영풍마드레빌,12,11,80.31,서울 강동구,593,11740,8,,,강동구,서울특별시
"48,000",중개거래,2019,2021,성내동,오륜아크로빌,12,13,43.06,"서울 강동구, 서울 노원구",440-27,11740,4,,,강동구,서울특별시
"177,000",중개거래,1999,2021,성내동,현대코럴,12,21,226.62,서울 강동구,468-6,11740,9,,,강동구,서울특별시
"94,800",중개거래,1999,2021,성내동,코오롱(1차),12,23,59.96,서울 강동구,196-8,11740,14,,,강동구,서울특별시
"78,000",중개거래,1996,2021,성내동,동아2,12,25,76.59,서울 강동구,424-12,11740,13,,,강동구,서울특별시
"40,000",중개거래,2004,2021,성내동,에스케이허브진,12,27,30.26,서울 강동구,194,11740,12,,,강동구,서울특별시
"150,000",중개거래,2016,2021,성내동,올림픽파크한양수자인,12,27,84.92,서울 강동구,606,11740,7,,,강동구,서울특별시
"119,500",중개거래,1999,2021,성내동,코오롱(1차),12,31,94.74,서울 강동구,196-8,11740,6,,,강동구,서울특별시
"149,500",중개거래,2017,2021,천호동,래미안강동팰리스,12,3,59.98,서울 강동구,571,11740,44,,,강동구,서울특별시
"84,500",중개거래,2004,2021,천호동,천호1차우림루미아트,12,3,84.69,"서울 강동구, 서울 서초구",47-24,11740,7,,,강동구,서울특별시
"20,700",직거래,2021,2021,천호동,아스하임,12,6,12.88,,432-7,11740,7,,,강동구,서울특별시
"15,500",중개거래,2004,2021,천호동,두산위브센티움,12,6,31.37,서울 강동구,414,11740,6,,,강동구,서울특별시
"72,700",중개거래,2008,2021,천호동,형인허브빌,12,10,75.04,서울 강동구,27-41,11740,2,,,강동구,서울특별시
"13,000",중개거래,2019,2021,천호동,엘림스퀘어II,12,15,17.58,서울 강동구,416-12,11740,5,,,강동구,서울특별시
"69,000",중개거래,2004,2021,천호동,광남벨라스2차아파트,12,16,84.92,서울 강동구,53-6,11740,5,,,강동구,서울특별시
"162,000",중개거래,2017,2021,천호동,래미안강동팰리스,12,16,84.97,서울 강동구,571,11740,40,,,강동구,서울특별시
"107,000",중개거래,1997,2021,천호동,천호동삼성아파트,12,18,84.97,서울 강동구,528,11740,13,,,강동구,서울특별시
"118,000",중개거래,2005,2021,천호동,브라운스톤암사아파트,12,29,84.97,서울 강동구,288-29,11740,9,,,강동구,서울특별시
"115,000",중개거래,2009,2021,강일동,강일리버파크6단지,12,4,84.53,서울 강동구,684,11740,4,,,강동구,서울특별시
"118,000",중개거래,2009,2021,강일동,강일리버파크10단지,12,24,84.53,"서울 강동구, 서울 송파구",695,11740,9,,,강동구,서울특별시
"105,000",중개거래,2009,2021,강일동,강일리버파크1단지,12,30,84.74,"경기 부천시, 서울 강동구",665,11740,3,,,강동구,서울특별시
"12,500",중개거래,2014,2021,미아동,푸르지오시티,12,10,18.6479,서울 강북구,160-3,11305,10,,,강북구,서울특별시
"60,000",중개거래,2013,2021,미아동,이너스내안에,12,15,84.96,서울 강북구,1361,11305,1,,,강북구,서울특별시
"63,000",중개거래,1996,2021,미아동,두원프라자,12,21,98.22,서울 강북구,1351,11305,8,,,강북구,서울특별시
"28,500",중개거래,2014,2021,미아동,푸르지오시티,12,21,37.4389,서울 강북구,160-3,11305,18,,,강북구,서울특별시
"74,500",중개거래,2004,2021,미아동,에스케이북한산시티,12,23,59.98,서울 강북구,1353,11305,6,,,강북구,서울특별시
"65,000",중개거래,1992,2021,번동,번동한양아파트,12,3,84.67,서울 강북구,133-1,11305,9,,,강북구,서울특별시
"70,000",중개거래,1998,2021,번동,삼성,12,22,84.96,서울 강북구,470-1,11305,16,,,강북구,서울특별시
"57,000",중개거래,1999,2021,번동,번동솔그린,12,23,59.82,서울 강북구,136,11305,10,,,강북구,서울특별시
"78,000",중개거래,2005,2021,번동,한솔솔파크,12,23,84.88,"서울 강북구, 서울 성북구",138,11305,13,,,강북구,서울특별시
"35,700",중개거래,2004,2021,수유동,진명,12,3,87.78,서울 강북구,180-31,11305,2,,,강북구,서울특별시
"59,800",중개거래,2013,2021,수유동,형인휴아름,12,4,73.3,"서울 강북구, 서울 도봉구",732,11305,7,,,강북구,서울특별시
"9,000",중개거래,2014,2021,수유동,수유역하이씨티,12,24,12.33,서울 강북구,733,11305,11,,,강북구,서울특별시
"45,500",중개거래,1990,2021,우이동,성원상떼빌,12,14,71.78,서울 강북구,1,11305,2,,,강북구,서울특별시
"106,900",중개거래,1994,2021,염창동,현대1,12,7,84.34,서울 강서구,288,11500,11,,,강서구,서울특별시
"106,900",중개거래,1994,2021,염창동,현대1,12,7,84.34,서울 강서구,288,11500,11,21.12.23,O,강서구,서울특별시
"122,500",중개거래,2010,2021,염창동,강변월드메르디앙,12,8,84.8789,서울 강서구,240-1,11500,13,,,강서구,서울특별시
"87,500",중개거래,1997,2021,염창동,관음삼성,12,9,59.96,서울 강서구,268,11500,8,,,강서구,서울특별시
"86,500",중개거래,1994,2021,염창동,태진한솔,12,15,58.87,서울 강서구,263,11500,15,,,강서구,서울특별시
"125,000",중개거래,2009,2021,염창동,염창힐스테이트,12,16,84.849,서울 강서구,306,11500,4,,,강서구,서울특별시
"97,000",중개거래,1995,2021,염창동,신동아,12,23,84.9,"서울 강서구, 서울 양천구",289,11500,9,,,강서구,서울특별시
"41,000",직거래,2006,2021,염창동,엠그린,12,28,59.73,,241-24,11500,2,,,강서구,서울특별시
"79,500",중개거래,2003,2021,등촌동,나성,12,2,84.7533,서울 강서구,635-6,11500,6,,,강서구,서울특별시
"84,500",중개거래,1999,2021,등촌동,서광등촌마을아파트,12,7,59.67,서울 강서구,638,11500,3,,,강서구,서울특별시
"70,000",중개거래,1995,2021,등촌동,주공10,12,14,37.67,서울 강서구,702,11500,9,,,강서구,서울특별시
"33,800",중개거래,2021,2021,등촌동,마곡루나플라체,12,21,22.05,경기 안양동안구,725,11500,7,,,강서구,서울특별시
"68,000",중개거래,1994,2021,등촌동,"등촌7,8단지주공아파트",12,22,41.85,서울 강서구,707,11500,4,,,강서구,서울특별시
"64,500",중개거래,1997,2021,등촌동,등촌동현대2차,12,23,59.97,"서울 강서구, 서울 마포구",655-46,11500,15,,,강서구,서울특별시
"150,000",중개거래,2004,2021,등촌동,등촌동아이파크,12,23,165.8299,"서울 강서구, 서울 양천구",715,11500,9,22.03.17,O,강서구,서울특별시
"120,000",중개거래,2004,2021,등촌동,등촌동아이파크,12,26,165.8299,서울 강서구,715,11500,18,,,강서구,서울특별시
"105,000",중개거래,1999,2021,등촌동,한사랑2삼성,12,27,84.96,서울 강서구,634-2,11500,14,,,강서구,서울특별시
"46,900",중개거래,1991,2021,등촌동,두보아파트,12,28,59.49,서울 강서구,365-195,11500,5,,,강서구,서울특별시
"119,000",중개거래,2008,2021,화곡동,"우장산아이파크,이편한세상",12,1,59.98,서울 강서구,1159,11500,12,,,강서구,서울특별시
"139,000",중개거래,2015,2021,화곡동,강서힐스테이트,12,1,84.99,서울 강서구,1165,11500,10,,,강서구,서울특별시
"166,000",중개거래,2003,2021,화곡동,우장산롯데캐슬,12,2,177.86,서울 강서구,1145,11500,10,22.01.13,O,강서구,서울특별시
"124,000",중개거래,2003,2021,화곡동,우장산롯데캐슬,12,3,85,서울 강서구,1145,11500,9,,,강서구,서울특별시
"44,000",중개거래,1995,2021,화곡동,궁전A동,12,4,96.24,"서울 강서구, 서울 양천구",911-14,11500,3,,,강서구,서울특별시
"145,000",중개거래,2015,2021,화곡동,강서힐스테이트,12,7,84.99,"서울 강서구, 서울 송파구",1165,11500,12,,,강서구,서울특별시
"23,000",중개거래,1974,2021,화곡동,화곡동복지,12,8,53.94,서울 강서구,354-54,11500,4,,,강서구,서울특별시
"10,000",중개거래,2012,2021,화곡동,강서동도센트리움,12,8,14.677,서울 강서구,1161,11500,6,,,강서구,서울특별시
"22,500",중개거래,2017,2021,화곡동,에스타워,12,11,29.25,서울 강서구,900-28,11500,6,,,강서구,서울특별시
"63,000",중개거래,1988,2021,화곡동,중앙화곡하이츠,12,11,74.16,인천 계양구,351-89,11500,9,,,강서구,서울특별시
"65,000",중개거래,2004,2021,화곡동,우장산롯데,12,13,59.97,서울 강서구,1148,11500,5,,,강서구,서울특별시
"56,500",중개거래,2003,2021,화곡동,보람쉬움1,12,15,80.26,서울 강서구,1087,11500,5,,,강서구,서울특별시
"29,000",중개거래,2001,2021,화곡동,태경(381-7),12,18,68.09,경기 광명시,381-7,11500,4,,,강서구,서울특별시
"57,000",중개거래,2004,2021,화곡동,유림노르웨이숲(919-1),12,20,64.05,서울 강서구,919-1,11500,13,,,강서구,서울특별시
"47,000",중개거래,2019,2021,화곡동,스위트드림아파트,12,24,49.53,서울 강서구,1168,11500,3,,,강서구,서울특별시
"55,000",중개거래,2008,2021,화곡동,창대,12,27,74.32,서울 강서구,899-25,11500,8,,,강서구,서울특별시
"17,100",직거래,2016,2021,화곡동,세교예지안6차,12,28,25.97,,924-15,11500,9,,,강서구,서울특별시
"26,000",중개거래,2018,2021,화곡동,한울아파트,12,30,29.98,서울 강서구,899-8,11500,6,,,강서구,서울특별시
"26,500",중개거래,2000,2021,화곡동,부영,12,31,59.835,서울 강서구,24-147,11500,4,,,강서구,서울특별시
"47,000",중개거래,2019,2021,화곡동,스위트드림아파트,12,31,49.53,서울 강서구,1168,11500,6,,,강서구,서울특별시
"92,900",중개거래,1999,2021,가양동,가양강나루현대,12,7,59.76,서울 강서구,448-1,11500,7,,,강서구,서울특별시
