거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,시군구명,시도명
"98,000",중개거래,1999,2021,가양동,빛고을우방,12,7,84.9,"경기 안양만안구, 서울 강서구",448-9,11500,9,,,강서구,서울특별시
"109,000",중개거래,1999,2021,가양동,가양강나루현대,12,11,84.98,서울 강서구,448-1,11500,12,,,강서구,서울특별시
"137,200",중개거래,1993,2021,가양동,한강타운,12,17,84.99,서울 강서구,1460,11500,9,,,강서구,서울특별시
"155,000",중개거래,2014,2021,마곡동,마곡엠벨리(14단지),12,14,84.5,서울 강서구,750,11500,9,,,강서구,서울특별시
"96,000",중개거래,1999,2021,마곡동,벽산,12,20,84.97,서울 강서구,429,11500,9,,,강서구,서울특별시
"124,000",직거래,2014,2021,마곡동,마곡엠밸리5단지,12,22,114.98,,740,11500,11,,,강서구,서울특별시
"153,000",중개거래,2017,2021,마곡동,마곡13단지힐스테이트마스터,12,30,84.9805,서울 강서구,748,11500,10,,,강서구,서울특별시
"123,000",중개거래,2016,2021,마곡동,마곡엠밸리8단지,12,31,59.79,서울 강서구,741,11500,4,,,강서구,서울특별시
"95,000",중개거래,2008,2021,내발산동,마곡수명산파크5단지,12,8,59.84,"경기 성남수정구, 서울 강서구",749,11500,2,,,강서구,서울특별시
"95,000",중개거래,2003,2021,내발산동,롯데2,12,11,84.708,서울 강서구,729,11500,14,,,강서구,서울특별시
"60,000",중개거래,2005,2021,내발산동,유니드,12,20,73.51,서울 강서구,712-2,11500,2,,,강서구,서울특별시
"88,500",중개거래,1993,2021,방화동,동성,12,1,84.95,서울 강서구,817,11500,1,,,강서구,서울특별시
"57,000",중개거래,1994,2021,방화동,방화5,12,4,33.18,경기 성남수정구,814,11500,10,,,강서구,서울특별시
"64,000",중개거래,1994,2021,방화동,장미,12,6,39.96,서울 강서구,841,11500,15,,,강서구,서울특별시
"16,800",중개거래,2014,2021,방화동,경동팰리스힐,12,8,19.41,서울 강서구,898,11500,7,,,강서구,서울특별시
"50,000",직거래,2002,2021,방화동,신안네트빌2단지,12,10,84.0164,,869,11500,1,,,강서구,서울특별시
"9,500",중개거래,2014,2021,방화동,경동팰리스힐,12,10,12.22,서울 강서구,898,11500,5,,,강서구,서울특별시
"9,600",중개거래,2014,2021,방화동,경동팰리스힐,12,10,12.22,서울 강서구,898,11500,3,,,강서구,서울특별시
"9,700",중개거래,2013,2021,방화동,AirPalace(619-7),12,13,14.5,서울 강서구,619-7,11500,9,,,강서구,서울특별시
"9,900",중개거래,2013,2021,방화동,AirPalace(619-7),12,20,14.5,서울 강서구,619-7,11500,6,,,강서구,서울특별시
"87,000",중개거래,2002,2021,방화동,신안네트빌1단지,12,21,114.3032,서울 강서구,868,11500,1,,,강서구,서울특별시
"133,000",중개거래,1994,2021,방화동,방화4단지,12,25,134.61,경기 화성시,831,11500,7,,,강서구,서울특별시
"9,400",중개거래,2013,2021,방화동,AirPalace(619-7),12,31,14.5,서울 강서구,619-7,11500,5,,,강서구,서울특별시
"73,000",중개거래,2011,2021,봉천동,뉴그린아파트,12,3,81.12,서울 관악구,1598-49,11620,1,,,관악구,서울특별시
"89,000",중개거래,2003,2021,봉천동,관악드림(삼성),12,4,59.85,서울 관악구,1712,11620,7,,,관악구,서울특별시
"69,000",중개거래,2004,2021,봉천동,하이캐슬,12,4,84.97,서울 관악구,1718-6,11620,8,,,관악구,서울특별시
"18,500",중개거래,2018,2021,봉천동,서울대입구한양아이클래스,12,6,15.53,서울 관악구,1568-1,11620,10,,,관악구,서울특별시
"32,700",중개거래,1971,2021,봉천동,복권,12,8,47.61,서울 관악구,645-87,11620,1,,,관악구,서울특별시
"79,000",중개거래,1999,2021,봉천동,서울대입구삼성,12,11,59.78,"서울 강남구, 서울 관악구",1591-2,11620,5,,,관악구,서울특별시
"98,000",중개거래,2000,2021,봉천동,두산,12,11,59.92,서울 관악구,1708,11620,5,,,관악구,서울특별시
"36,700",중개거래,2014,2021,봉천동,대영,12,16,42.59,서울 관악구,15-5,11620,4,,,관악구,서울특별시
"17,000",중개거래,2012,2021,봉천동,서울대역마에스트로,12,16,23.09,서울 관악구,869-6,11620,16,,,관악구,서울특별시
"133,000",중개거래,2000,2021,봉천동,두산,12,18,84.87,서울 관악구,1708,11620,20,22.02.14,O,관악구,서울특별시
"95,000",중개거래,2004,2021,봉천동,관악동부센트레빌,12,19,59.8,서울 관악구,1719,11620,4,,,관악구,서울특별시
"103,000",중개거래,2006,2021,봉천동,서울대입구아이원(1560-61),12,19,59.96,서울 관악구,1560-61,11620,6,,,관악구,서울특별시
"64,000",중개거래,2001,2021,봉천동,반석블레스빌,12,20,84.25,서울 관악구,1615-17,11620,5,,,관악구,서울특별시
"90,000",중개거래,2005,2021,봉천동,벽산블루밍,12,20,59.99,서울 관악구,1718,11620,9,,,관악구,서울특별시
"41,000",직거래,2005,2021,봉천동,새진8차,12,21,84.88,,180-422,11620,5,,,관악구,서울특별시
"82,000",중개거래,2004,2021,봉천동,관악푸르지오,12,24,59.58,서울 관악구,1717,11620,14,,,관악구,서울특별시
"32,400",중개거래,1971,2021,봉천동,복권,12,24,47.61,서울 관악구,645-87,11620,6,,,관악구,서울특별시
"89,700",중개거래,2003,2021,봉천동,관악드림(동아),12,24,59.83,서울 관악구,1712,11620,11,,,관악구,서울특별시
"100,000",중개거래,2006,2021,봉천동,서울대입구아이원(1560-62),12,29,59.96,"서울 강남구, 서울 관악구",1560-62,11620,9,,,관악구,서울특별시
"120,000",중개거래,2019,2021,봉천동,e편한세상서울대입구1단지,12,29,59.9,서울 관악구,1730,11620,11,,,관악구,서울특별시
"57,000",중개거래,1996,2021,신림동,라이프,12,1,59.04,서울 관악구,1700,11620,6,,,관악구,서울특별시
"49,500",중개거래,1988,2021,신림동,건영2,12,3,43.92,서울 관악구,721-2,11620,11,,,관악구,서울특별시
"71,000",중개거래,2008,2021,신림동,관악산휴먼시아2단지,12,3,59.99,서울 영등포구,1735,11620,18,,,관악구,서울특별시
"100,000",중개거래,1993,2021,신림동,신림현대,12,7,82.2,서울 관악구,1694,11620,12,,,관악구,서울특별시
"100,000",중개거래,1993,2021,신림동,신림현대,12,7,82.2,서울 관악구,1694,11620,12,22.02.07,O,관악구,서울특별시
"85,500",중개거래,2008,2021,신림동,관악산휴먼시아2단지,12,7,84.97,서울 관악구,1735,11620,19,,,관악구,서울특별시
"70,500",중개거래,2008,2021,신림동,관악산휴먼시아1단지,12,8,59.96,서울 관악구,1735-1,11620,16,,,관악구,서울특별시
"85,500",중개거래,2008,2021,신림동,관악산휴먼시아2단지,12,9,84.97,서울 관악구,1735,11620,9,,,관악구,서울특별시
"106,500",중개거래,2008,2021,신림동,관악산휴먼시아1단지,12,9,114.7,"서울 관악구, 서울 성동구",1735-1,11620,20,,,관악구,서울특별시
"62,000",중개거래,2000,2021,신림동,삼성산주공(주공3단지),12,12,58.55,서울 관악구,1714,11620,5,,,관악구,서울특별시
"67,000",직거래,2001,2021,신림동,한라타운아파트,12,13,79.4345,,763,11620,12,,,관악구,서울특별시
"77,000",중개거래,2008,2021,신림동,관악산휴먼시아2단지,12,13,84.97,서울 관악구,1735,11620,3,,,관악구,서울특별시
"13,000",중개거래,2015,2021,신림동,신림큐브,12,14,13.41,서울 관악구,1421-1,11620,9,,,관악구,서울특별시
"59,900",직거래,2021,2021,신림동,신림스카이아파트,12,15,56.45,,1744,11620,6,,,관악구,서울특별시
"63,000",중개거래,1996,2021,신림동,신림2차현대,12,16,59.91,서울 관악구,551-9,11620,16,,,관악구,서울특별시
"53,000",직거래,2021,2021,신림동,신림스카이아파트,12,16,45.85,,1744,11620,12,,,관악구,서울특별시
"59,900",직거래,2021,2021,신림동,신림스카이아파트,12,16,56.46,,1744,11620,4,,,관악구,서울특별시
"45,000",직거래,2021,2021,신림동,신림스카이아파트,12,17,38.34,,1744,11620,9,,,관악구,서울특별시
"87,000",중개거래,2008,2021,신림동,관악산휴먼시아2단지,12,18,114.7,서울 관악구,1735,11620,12,,,관악구,서울특별시
"70,000",중개거래,2008,2021,신림동,관악산휴먼시아2단지,12,18,59.96,서울 관악구,1735,11620,12,,,관악구,서울특별시
"82,000",중개거래,2008,2021,신림동,관악산휴먼시아2단지,12,18,84.98,서울 관악구,1735,11620,9,,,관악구,서울특별시
"50,000",중개거래,1999,2021,신림동,초원,12,19,59.93,서울 관악구,1712,11620,6,22.05.04,O,관악구,서울특별시
"50,000",중개거래,1999,2021,신림동,초원,12,19,59.93,서울 관악구,1712,11620,6,,,관악구,서울특별시
"12,800",중개거래,2014,2021,신림동,푸리마타운,12,27,12.25,서울 관악구,1639-51,11620,9,,,관악구,서울특별시
"13,000",중개거래,2015,2021,신림동,신림큐브,12,28,13.41,서울 관악구,1421-1,11620,10,,,관악구,서울특별시
"12,000",중개거래,2012,2021,신림동,보라매해담채,12,29,12.89,서울 동작구,497-5,11620,4,,,관악구,서울특별시
"12,100",중개거래,2015,2021,신림동,신림큐브,12,29,12.96,서울 관악구,1421-1,11620,7,,,관악구,서울특별시
"16,500",직거래,2013,2021,신림동,프라비다트라움,12,31,14.05,,1433-55,11620,11,,,관악구,서울특별시
"50,000",중개거래,2002,2021,남현동,남현현대아이빌라,12,4,80.64,"서울 동작구, 서울 은평구",1054-42,11620,4,,,관악구,서울특별시
"50,000",중개거래,2021,2021,남현동,네스코수피아,12,15,38.64,서울 관악구,602-27,11620,8,,,관악구,서울특별시
"74,000",중개거래,2002,2021,남현동,동송하이클래스(1071-3),12,21,107.16,서울 관악구,1071-3,11620,4,,,관악구,서울특별시
"125,000",중개거래,1997,2021,구의동,현대프라임,12,13,59.82,서울 광진구,631-1,11215,14,,,광진구,서울특별시
"100,000",직거래,2021,2021,구의동,구의자이르네,12,29,73.6556,,671,11215,13,,,광진구,서울특별시
"128,000",중개거래,1996,2021,광장동,광나루현대,12,4,84.59,서울 광진구,567,11215,11,,,광진구,서울특별시
"116,000",중개거래,1996,2021,광장동,청구,12,4,59.95,서울 광진구,566,11215,14,,,광진구,서울특별시
"175,000",중개거래,1989,2021,광장동,극동2,12,25,84.55,서울 광진구,218-1,11215,11,,,광진구,서울특별시
"145,000",중개거래,2000,2021,광장동,현대파크빌,12,28,59.55,서울 광진구,577,11215,11,,,광진구,서울특별시
"146,000",중개거래,1993,2021,자양동,한강우성,12,2,84.72,서울 광진구,87-1,11215,12,,,광진구,서울특별시
"101,000",중개거래,1999,2021,자양동,로얄동아,12,2,59.91,"서울 광진구, 서울 서초구",644,11215,11,,,광진구,서울특별시
"124,500",중개거래,1996,2021,자양동,현대3,12,9,84.9,서울 광진구,670,11215,11,,,광진구,서울특별시
"124,500",중개거래,1996,2021,자양동,현대3,12,9,84.9,서울 광진구,670,11215,11,21.12.22,O,광진구,서울특별시
"277,500",중개거래,2007,2021,자양동,더샵스타시티,12,11,163.53,서울 강남구,227-7,11215,20,,,광진구,서울특별시
"145,000",중개거래,2002,2021,자양동,자양10차현대홈타운,12,11,84.46,서울 광진구,792,11215,4,,,광진구,서울특별시
"155,500",중개거래,2006,2021,자양동,이튼타워리버1차,12,23,84.26,서울 광진구,510-5,11215,15,,,광진구,서울특별시
"105,000",중개거래,1996,2021,자양동,한라아파트,12,25,59.96,서울 광진구,762,11215,14,,,광진구,서울특별시
"19,500",중개거래,2018,2021,화양동,아스하임(111-102),12,6,14.11,서울 광진구,111-102,11215,18,,,광진구,서울특별시
"8,500",중개거래,1999,2021,화양동,화양타워,12,7,20.69,서울 광진구,110-37,11215,2,,,광진구,서울특별시
"19,800",직거래,2019,2021,화양동,신원리브웰화양동주상복합,12,10,16.92,,111-88,11215,5,,,광진구,서울특별시
"127,000",중개거래,2008,2021,군자동,광진동양파라곤1단지,12,29,124.65,서울 광진구,360-20,11215,10,,,광진구,서울특별시
"139,000",중개거래,2004,2021,신도림동,대림e-편한세상7,12,3,84.928,서울 구로구,649,11530,5,,,구로구,서울특별시
"94,500",중개거래,1999,2021,신도림동,대림1,12,3,59.9,서울 구로구,642,11530,8,,,구로구,서울특별시
"99,700",중개거래,2001,2021,신도림동,대림2,12,15,59.9,서울 구로구,642,11530,18,,,구로구,서울특별시
"110,500",중개거래,2000,2021,신도림동,동아3,12,16,60,서울 구로구,645,11530,12,,,구로구,서울특별시
"96,000",중개거래,1999,2021,신도림동,대림1,12,20,59.9,서울 구로구,642,11530,4,,,구로구,서울특별시
"126,000",중개거래,2001,2021,신도림동,대림2,12,20,84.95,서울 구로구,642,11530,26,,,구로구,서울특별시
"126,000",중개거래,2001,2021,신도림동,대림2,12,20,84.95,서울 구로구,642,11530,26,22.01.26,O,구로구,서울특별시
"69,800",중개거래,1984,2021,구로동,극동,12,1,91.05,서울 구로구,314,11530,6,,,구로구,서울특별시
"24,300",중개거래,1997,2021,구로동,(747-10),12,3,49.2,서울 구로구,747-10,11530,3,,,구로구,서울특별시
"12,000",중개거래,2012,2021,구로동,비즈트위트그린,12,4,14.86,서울 구로구,98-10,11530,12,,,구로구,서울특별시
"66,000",중개거래,1992,2021,구로동,구로현대,12,4,56.49,서울 구로구,1256,11530,10,,,구로구,서울특별시
"98,000",중개거래,2007,2021,구로동,신구로자이,12,7,84.98,"서울 구로구, 서울 양천구",501,11530,23,,,구로구,서울특별시
"11,450",중개거래,2014,2021,구로동,로제리움2차,12,8,14.91,서울 동작구,97,11530,14,,,구로구,서울특별시
"69,800",중개거래,1995,2021,구로동,우성(1058),12,8,59.34,서울 구로구,1058,11530,11,,,구로구,서울특별시
"29,000",직거래,1981,2021,구로동,태양,12,11,59.88,,779-66,11530,1,,,구로구,서울특별시
"102,000",중개거래,2004,2021,구로동,삼성래미안,12,11,78.665,서울 구로구,256-1,11530,21,22.03.07,O,구로구,서울특별시
"49,900",중개거래,1997,2021,구로동,금호,12,11,59.96,서울 구로구,49,11530,20,,,구로구,서울특별시
"102,000",중개거래,2004,2021,구로동,삼성래미안,12,11,78.665,서울 구로구,256-1,11530,21,,,구로구,서울특별시
"18,000",중개거래,2016,2021,구로동,비즈트위트레드,12,11,20.84,서울 구로구,104-8,11530,2,,,구로구,서울특별시
"12,000",중개거래,2012,2021,구로동,신도림로제리움,12,11,20.55,서울 구로구,43-1,11530,19,,,구로구,서울특별시
"12,000",중개거래,2012,2021,구로동,신도림로제리움,12,11,20.55,서울 구로구,43-1,11530,19,,,구로구,서울특별시
"49,000",중개거래,1997,2021,구로동,금호,12,12,59.96,서울 구로구,49,11530,5,,,구로구,서울특별시
"11,200",중개거래,2015,2021,구로동,대림역포스큐,12,12,14.579,"서울 구로구, 서울 영등포구",106-2,11530,18,,,구로구,서울특별시
"63,700",중개거래,2006,2021,구로동,대림역대성스카이렉스,12,13,73.2,서울 구로구,107-1,11530,8,,,구로구,서울특별시
"18,000",중개거래,1998,2021,구로동,(781-26),12,14,39.36,서울 구로구,781-26,11530,1,,,구로구,서울특별시
"12,000",직거래,2015,2021,구로동,대림역포스큐,12,15,14.579,,106-2,11530,19,,,구로구,서울특별시
"54,000",직거래,1992,2021,구로동,구로현대,12,17,56.49,,1256,11530,11,,,구로구,서울특별시
"22,000",중개거래,2016,2021,구로동,비즈트위트레드,12,17,21.49,경기 부천시,104-8,11530,5,,,구로구,서울특별시
"60,000",중개거래,1998,2021,구로동,구로두산,12,18,44.64,서울 구로구,1265,11530,17,,,구로구,서울특별시
"86,000",중개거래,2009,2021,구로동,대림역경남아너스빌,12,18,84.8382,서울 구로구,1285,11530,11,,,구로구,서울특별시
"12,000",중개거래,2015,2021,구로동,대림역포스큐,12,18,16.819,서울 구로구,106-2,11530,14,,,구로구,서울특별시
"22,200",중개거래,1997,2021,구로동,(780-31),12,20,36.48,서울 구로구,780-31,11530,5,,,구로구,서울특별시
"60,000",직거래,2004,2021,구로동,우리유앤미,12,20,84.71,,1277,11530,3,,,구로구,서울특별시
"21,000",중개거래,1996,2021,구로동,(780-62),12,22,39.36,서울 구로구,780-62,11530,4,,,구로구,서울특별시
"12,000",직거래,2015,2021,구로동,대림역포스큐,12,22,14.579,,106-2,11530,20,,,구로구,서울특별시
"25,000",중개거래,1996,2021,구로동,(792-103),12,22,31.41,서울 성동구,792-103,11530,1,,,구로구,서울특별시
"11,000",중개거래,2013,2021,구로동,그린플러스구로해담채2,12,23,13.23,서울 구로구,104-6,11530,14,,,구로구,서울특별시
"10,000",중개거래,2012,2021,구로동,비즈트위트블루,12,24,16.04,서울 구로구,107-4,11530,4,,,구로구,서울특별시
"17,000",중개거래,1967,2021,구로동,(806-14),12,24,31.81,서울 구로구,806-14,11530,4,,,구로구,서울특별시
"101,500",중개거래,2004,2021,구로동,삼성래미안,12,26,78.665,서울 구로구,256-1,11530,15,,,구로구,서울특별시
"51,500",중개거래,1997,2021,구로동,금호,12,26,59.96,서울 구로구,49,11530,18,,,구로구,서울특별시
"62,700",중개거래,1988,2021,구로동,현대,12,26,56.49,서울 구로구,74-30,11530,5,,,구로구,서울특별시
"24,500",중개거래,1996,2021,구로동,(749-44),12,27,37.47,부산 금정구,749-44,11530,4,,,구로구,서울특별시
"25,000",중개거래,1996,2021,구로동,(749-29),12,27,44.61,서울 구로구,749-29,11530,1,,,구로구,서울특별시
"15,000",중개거래,2002,2021,구로동,성호메이플라워멤버스빌,12,27,31.76,서울 구로구,104-9,11530,16,,,구로구,서울특별시
"11,000",중개거래,2015,2021,구로동,대림역포스큐,12,27,15.975,서울 구로구,106-2,11530,18,,,구로구,서울특별시
"12,700",직거래,2015,2021,구로동,대림역포스큐,12,27,14.579,,106-2,11530,16,,,구로구,서울특별시
"18,800",중개거래,1996,2021,구로동,(807-29),12,27,27.9,"서울 구로구, 서울 성북구",807-29,11530,1,,,구로구,서울특별시
"22,500",중개거래,1997,2021,구로동,(780-58),12,28,33.52,서울 구로구,780-58,11530,4,,,구로구,서울특별시
"20,500",직거래,2002,2021,구로동,성호메이플라워멤버스빌,12,29,41.4,,104-9,11530,8,,,구로구,서울특별시
"66,000",중개거래,1992,2021,구로동,구로현대,12,29,56.49,서울 구로구,1256,11530,14,,,구로구,서울특별시
"10,400",중개거래,2012,2021,구로동,비즈트위트그린,12,30,15.11,서울 동작구,98-10,11530,12,,,구로구,서울특별시
"109,000",중개거래,2003,2021,고척동,벽산,12,6,84.878,서울 구로구,334,11530,20,,,구로구,서울특별시
"68,000",중개거래,1999,2021,고척동,대우,12,23,59.96,서울 구로구,296,11530,2,,,구로구,서울특별시
"81,000",중개거래,1999,2021,고척동,대우,12,29,114.95,서울 구로구,296,11530,8,22.02.23,O,구로구,서울특별시
"120,000",중개거래,2001,2021,개봉동,현대,12,1,114.99,서울 구로구,481,11530,18,,,구로구,서울특별시
"86,000",중개거래,1999,2021,개봉동,한마을,12,4,59.57,서울 구로구,476,11530,24,,,구로구,서울특별시
"69,000",중개거래,1997,2021,개봉동,상우,12,6,84.06,서울 구로구,473,11530,21,,,구로구,서울특별시
"23,000",중개거래,1975,2021,개봉동,왕궁,12,30,65.46,서울 구로구,366-1,11530,4,,,구로구,서울특별시
"8,500",중개거래,2014,2021,오류동,썬앤빌,12,1,14.064,서울 구로구,34-13,11530,13,,,구로구,서울특별시
"45,000",직거래,1986,2021,오류동,길훈,12,6,53.94,,150-42,11530,3,,,구로구,서울특별시
"65,000",중개거래,1998,2021,오류동,삼천리,12,11,59.73,서울 구로구,340,11530,4,,,구로구,서울특별시
"23,900",중개거래,2005,2021,오류동,이좋은집,12,23,36.69,서울 구로구,46-1,11530,6,,,구로구,서울특별시
"27,000",직거래,2020,2021,오류동,오류동삼전솔하임,12,23,37.759,,9-231,11530,7,,,구로구,서울특별시
"9,000",직거래,2014,2021,오류동,포스시티,12,23,14.29,,51-31,11530,16,,,구로구,서울특별시
"9,500",중개거래,2014,2021,오류동,포스시티,12,24,17.75,서울 양천구,51-31,11530,13,,,구로구,서울특별시
"96,000",중개거래,2003,2021,오류동,금강(343),12,25,84.983,서울 구로구,343,11530,4,,,구로구,서울특별시
"52,000",중개거래,2004,2021,오류동,동선,12,25,58.2159,서울 구로구,345,11530,4,,,구로구,서울특별시
"11,300",중개거래,2014,2021,오류동,포스시티,12,30,17.75,서울 구로구,51-31,11530,12,,,구로구,서울특별시
"90,000",중개거래,2014,2021,천왕동,천왕연지타운2단지,12,19,84.97,서울 구로구,281,11530,4,,,구로구,서울특별시
"75,500",중개거래,2019,2021,항동,하버라인2단지,12,19,59.86,서울 구로구,가-237,11530,14,,,구로구,서울특별시
"63,000",직거래,2020,2021,항동,우남퍼스트빌더센트럴,12,27,84.9149,,가-,11530,1,,,구로구,서울특별시
"17,800",직거래,2018,2021,가산동,가산지웰에스테이트2차,12,1,14.12,,143-6,11545,10,,,금천구,서울특별시
"12,000",중개거래,2014,2021,가산동,비즈트위트바이올렛5차,12,6,12.19,서울 송파구,140-36,11545,8,,,금천구,서울특별시
"14,800",직거래,2013,2021,가산동,가산지웰에스테이트,12,11,15.95,,140-9,11545,10,,,금천구,서울특별시
"16,000",직거래,2014,2021,가산동,비즈트위트바이올렛5차,12,13,18.47,,140-36,11545,13,,,금천구,서울특별시
"47,500",중개거래,2005,2021,가산동,드림케슬3차,12,22,84.8,서울 금천구,237-81,11545,4,,,금천구,서울특별시
"27,000",중개거래,1989,2021,독산동,중앙아파트,12,1,35.61,서울 금천구,333-24,11545,2,,,금천구,서울특별시
"98,000",중개거래,2018,2021,독산동,금천롯데캐슬골드파크3차,12,3,59.9672,서울 금천구,1155,11545,26,,,금천구,서울특별시
"64,500",중개거래,2003,2021,독산동,청광플러스원,12,14,59.946,서울 금천구,1139,11545,7,,,금천구,서울특별시
"86,500",중개거래,2004,2021,독산동,독산동중앙하이츠빌,12,15,84.8768,서울 금천구,1140,11545,22,,,금천구,서울특별시
"38,000",중개거래,2005,2021,독산동,힐탑아파트4차(894-5),12,18,69.09,서울 금천구,894-5,11545,6,,,금천구,서울특별시
"52,000",중개거래,2004,2021,독산동,한아101(994-33),12,23,84.87,서울 금천구,994-33,11545,4,,,금천구,서울특별시
"49,000",중개거래,1990,2021,독산동,독산주공14단지,12,30,38.64,"경기 광명시, 서울 서대문구",1088,11545,1,,,금천구,서울특별시
"60,000",직거래,2004,2021,시흥동,관악산벽산타운5,12,1,59.34,,1013,11545,6,,,금천구,서울특별시
"62,000",중개거래,2002,2021,시흥동,우방,12,9,59.91,서울 금천구,1011,11545,2,,,금천구,서울특별시
"17,000",직거래,2018,2021,시흥동,메르시대신아파트,12,10,61.5,,961-4,11545,4,,,금천구,서울특별시
"43,000",직거래,2018,2021,시흥동,메르시대신아파트,12,10,76.15,,961-4,11545,3,,,금천구,서울특별시
"24,000",직거래,2018,2021,시흥동,메르시대신아파트,12,10,76.15,,961-4,11545,2,,,금천구,서울특별시
"72,500",중개거래,1982,2021,시흥동,럭키남서울아파트,12,17,49.76,서울 금천구,1002-1,11545,2,,,금천구,서울특별시
"75,000",중개거래,2004,2021,시흥동,관악산벽산타운5,12,18,84.97,서울 금천구,1013,11545,17,,,금천구,서울특별시
"71,800",중개거래,2004,2021,시흥동,관악산벽산타운5,12,18,84.97,서울 금천구,1013,11545,8,,,금천구,서울특별시
"128,000",중개거래,2014,2021,시흥동,남서울힐스테이트,12,21,150.72,서울 금천구,1026,11545,5,,,금천구,서울특별시
"90,000",직거래,1980,2021,시흥동,무지개,12,22,85.29,,109-1,11545,5,,,금천구,서울특별시
"50,000",중개거래,1996,2021,시흥동,현대(209),12,24,82.53,서울 금천구,209,11545,15,,,금천구,서울특별시
"97,000",중개거래,2014,2021,시흥동,남서울힐스테이트,12,30,84.786,서울 금천구,1026,11545,12,,,금천구,서울특별시
"67,500",중개거래,1992,2021,월계동,주공2,12,5,58.65,"서울 강북구, 서울 성북구",556,11350,4,,,노원구,서울특별시
"125,000",중개거래,2002,2021,월계동,한진한화그랑빌,12,6,114.97,서울 노원구,18,11350,24,,,노원구,서울특별시
"42,500",중개거래,1998,2021,월계동,청백3,12,7,39.84,서울 노원구,780,11350,13,,,노원구,서울특별시
"75,000",직거래,1998,2021,월계동,청백4,12,10,84.54,,781,11350,14,,,노원구,서울특별시
"53,800",중개거래,1992,2021,월계동,주공2,12,13,44.52,서울 노원구,556,11350,12,,,노원구,서울특별시
"84,500",중개거래,2000,2021,월계동,현대,12,20,84.98,서울 노원구,929,11350,2,,,노원구,서울특별시
"48,000",중개거래,1992,2021,월계동,주공2,12,22,38.64,서울 노원구,556,11350,15,,,노원구,서울특별시
"73,600",중개거래,1987,2021,월계동,삼호4,12,31,50.18,서울 노원구,12,11350,9,,,노원구,서울특별시
