거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,시군구명,시도명
"45,000",직거래,1994,2021,공릉동,시영3차(라이프)아파트,12,1,39.6,,715,11350,9,,,노원구,서울특별시
"59,000",중개거래,1995,2021,공릉동,신명아파트,12,2,59.99,서울 노원구,382-14,11350,12,,,노원구,서울특별시
"89,000",중개거래,1999,2021,공릉동,동신아파트,12,8,114.98,서울 노원구,745,11350,14,,,노원구,서울특별시
"13,000",중개거래,2013,2021,공릉동,한일휴니스빌,12,11,13.92,서울 노원구,683-14,11350,19,,,노원구,서울특별시
"63,000",중개거래,1999,2021,공릉동,동신아파트,12,21,59.99,서울 노원구,745,11350,15,,,노원구,서울특별시
"59,000",중개거래,1994,2021,공릉동,삼익4단지아파트,12,22,49.5,서울 노원구,714,11350,8,,,노원구,서울특별시
"80,000",중개거래,2001,2021,공릉동,풍림아파트A,12,22,84.99,서울 노원구,725,11350,16,,,노원구,서울특별시
"60,500",중개거래,1995,2021,공릉동,공릉우성아파트,12,24,59.26,서울 노원구,738,11350,12,,,노원구,서울특별시
"57,000",중개거래,1996,2021,공릉동,동부아파트,12,26,59.34,서울 노원구,705,11350,4,,,노원구,서울특별시
"60,000",중개거래,1999,2021,공릉동,태강아파트,12,27,49.6,서울 노원구,81,11350,9,,,노원구,서울특별시
"93,800",중개거래,1988,2021,하계동,극동,12,7,84.91,서울 노원구,271-3,11350,2,,,노원구,서울특별시
"92,500",중개거래,1988,2021,하계동,건영,12,11,74.58,서울 노원구,271-3,11350,13,,,노원구,서울특별시
"56,500",중개거래,1989,2021,하계동,장미(시영6),12,25,43.41,서울 노원구,273,11350,4,,,노원구,서울특별시
"81,500",중개거래,2000,2021,상계동,상계불암대림,12,1,84.96,서울 노원구,1289,11350,18,,,노원구,서울특별시
"50,000",중개거래,1989,2021,상계동,벽산,12,2,46.8,서울 노원구,173-1,11350,14,,,노원구,서울특별시
"69,500",중개거래,1995,2021,상계동,금호타운,12,3,84.54,서울 노원구,1270,11350,9,,,노원구,서울특별시
"72,000",중개거래,1988,2021,상계동,상계주공6(고층),12,3,49.94,서울 노원구,720,11350,3,,,노원구,서울특별시
"72,000",중개거래,2003,2021,상계동,대망드림힐1,12,4,67.239,서울 노원구,1304,11350,12,,,노원구,서울특별시
"133,500",중개거래,2020,2021,상계동,포레나노원,12,4,74.9561,서울 노원구,680,11350,13,22.04.01,O,노원구,서울특별시
"81,000",중개거래,1987,2021,상계동,상계주공3(고층),12,4,58.01,서울 노원구,730-2,11350,10,,,노원구,서울특별시
"59,800",중개거래,1988,2021,상계동,보람1단지,12,6,44.33,서울 노원구,639,11350,10,,,노원구,서울특별시
"95,000",중개거래,1987,2021,상계동,상계주공3(고층),12,8,84.2,서울 노원구,730-2,11350,4,,,노원구,서울특별시
"64,000",중개거래,1988,2021,상계동,상계주공6(고층),12,9,41.3,서울 노원구,720,11350,2,,,노원구,서울특별시
"85,000",중개거래,1987,2021,상계동,상계주공3(고층),12,10,58.01,서울 노원구,730-2,11350,9,,,노원구,서울특별시
"77,000",중개거래,1999,2021,상계동,동아불암,12,10,84.9,서울 노원구,1285,11350,7,,,노원구,서울특별시
"73,000",중개거래,1988,2021,상계동,상계주공10(저층),12,11,54.54,서울 노원구,666,11350,3,,,노원구,서울특별시
"79,000",중개거래,1988,2021,상계동,상계주공6(고층),12,15,58.01,서울 노원구,720,11350,11,,,노원구,서울특별시
"63,000",중개거래,1995,2021,상계동,수락현대,12,15,84.74,서울 노원구,1272,11350,1,,,노원구,서울특별시
"82,000",중개거래,1997,2021,상계동,노원현대,12,15,84.78,서울 노원구,359,11350,5,,,노원구,서울특별시
"72,200",중개거래,1995,2021,상계동,수락현대,12,15,84.87,서울 노원구,1272,11350,6,,,노원구,서울특별시
"105,000",중개거래,2001,2021,상계동,수락파크빌,12,15,114.82,서울 노원구,1269,11350,5,,,노원구,서울특별시
"88,000",직거래,1997,2021,상계동,코오롱,12,15,84.9,,1281,11350,16,,,노원구,서울특별시
"57,000",중개거래,1988,2021,상계동,상계주공9(고층),12,16,45.9,서울 노원구,670,11350,12,,,노원구,서울특별시
"50,000",중개거래,1994,2021,상계동,두산,12,22,51.66,서울 노원구,1110,11350,7,,,노원구,서울특별시
"62,900",중개거래,1989,2021,상계동,상계대림,12,22,59.67,서울 노원구,172,11350,12,,,노원구,서울특별시
"57,500",중개거래,2001,2021,상계동,청암2단지,12,24,49.77,서울 노원구,1276,11350,9,,,노원구,서울특별시
"55,900",중개거래,2001,2021,상계동,청암2단지,12,24,59.96,서울 노원구,1276,11350,1,,,노원구,서울특별시
"101,500",중개거래,2021,2021,상계동,노원센트럴푸르지오,12,28,59.996,서울 노원구,1355,11350,17,,,노원구,서울특별시
"50,000",중개거래,1989,2021,상계동,벽산,12,28,46.8,서울 노원구,173-1,11350,11,,,노원구,서울특별시
"58,000",중개거래,1988,2021,상계동,상계주공9(고층),12,29,45.9,서울 노원구,670,11350,11,,,노원구,서울특별시
"58,000",중개거래,1990,2021,중계동,중계그린1단지,12,2,39.92,서울 노원구,502-1,11350,2,,,노원구,서울특별시
"86,000",직거래,1992,2021,중계동,주공5,12,3,58.46,,359-1,11350,14,,,노원구,서울특별시
"86,000",중개거래,1991,2021,중계동,건영2,12,4,75.02,서울 노원구,515-2,11350,8,,,노원구,서울특별시
"91,200",중개거래,1996,2021,중계동,성원1,12,6,59.75,서울 노원구,580,11350,16,,,노원구,서울특별시
"120,000",중개거래,1993,2021,중계동,라이프,12,8,101.85,서울 노원구,366,11350,1,,,노원구,서울특별시
"59,800",중개거래,1990,2021,중계동,중계그린1단지,12,11,39.78,서울 노원구,502-1,11350,9,,,노원구,서울특별시
"105,000",중개거래,1992,2021,중계동,주공5,12,11,76.51,경기 남양주시,359-1,11350,10,,,노원구,서울특별시
"69,300",중개거래,1997,2021,중계동,금호타운(583),12,13,59.52,서울 노원구,583,11350,4,,,노원구,서울특별시
"51,000",중개거래,1992,2021,중계동,주공5,12,18,38.64,서울 노원구,359-1,11350,13,,,노원구,서울특별시
"94,000",중개거래,1999,2021,중계동,삼성,12,18,84.75,서울 노원구,593,11350,5,,,노원구,서울특별시
"57,500",중개거래,1990,2021,중계동,중계그린1단지,12,24,39.91,서울 노원구,502-1,11350,4,,,노원구,서울특별시
"54,000",중개거래,1990,2021,쌍문동,현대1,12,4,56.7,,54,11320,10,,,도봉구,서울특별시
"25,000",중개거래,2004,2021,쌍문동,성원하이츠(B동),12,6,64.16,서울 도봉구,574-1,11320,3,,,도봉구,서울특별시
"38,800",중개거래,1989,2021,쌍문동,한양2,12,6,35.1,서울 도봉구,59,11320,4,,,도봉구,서울특별시
"70,000",중개거래,2007,2021,쌍문동,e편한세상,12,8,84.965,서울 중구,731,11320,10,,,도봉구,서울특별시
"85,800",중개거래,2014,2021,쌍문동,북한산코오롱하늘채,12,12,84.98,서울 도봉구,732,11320,6,,,도봉구,서울특별시
"54,000",중개거래,1987,2021,쌍문동,동익미라벨,12,13,84.39,서울 도봉구,285-5,11320,1,,,도봉구,서울특별시
"58,000",중개거래,1991,2021,쌍문동,한양5,12,15,76.405,서울 도봉구,59-3,11320,11,,,도봉구,서울특별시
"49,000",중개거래,1988,2021,쌍문동,한양2,12,16,48.96,서울 도봉구,59,11320,4,,,도봉구,서울특별시
"44,000",직거래,2021,2021,방학동,한원힐트리움아레나,12,2,31.29,,725-9,11320,14,,,도봉구,서울특별시
"63,500",중개거래,1993,2021,방학동,우성아파트2,12,9,84.98,서울 도봉구,508,11320,1,,,도봉구,서울특별시
"31,500",중개거래,2016,2021,방학동,송학휴스테이,12,10,51.257,서울 도봉구,636,11320,4,,,도봉구,서울특별시
"31,500",중개거래,2016,2021,방학동,송학휴스테이,12,10,49.125,서울 도봉구,636,11320,2,,,도봉구,서울특별시
"42,000",중개거래,2016,2021,방학동,송학휴스테이,12,11,55.539,서울 도봉구,636,11320,6,,,도봉구,서울특별시
"49,000",중개거래,1988,2021,방학동,삼익세라믹아파트,12,14,58.77,서울 도봉구,274,11320,3,,,도봉구,서울특별시
"52,000",중개거래,1991,2021,방학동,벽산아파트1,12,15,52.36,서울 도봉구,275,11320,6,,,도봉구,서울특별시
"62,500",중개거래,1992,2021,방학동,신동아아파트2,12,16,84.86,서울 도봉구,531,11320,5,,,도봉구,서울특별시
"90,000",직거래,1989,2021,방학동,신동아아파트1,12,16,126.89,,271-1,11320,3,,,도봉구,서울특별시
"44,000",중개거래,1988,2021,방학동,신동아아파트1,12,20,43.35,서울 도봉구,271-1,11320,13,,,도봉구,서울특별시
"102,900",직거래,2001,2021,방학동,대상타운현대아파트,12,21,84.78,,720-1,11320,4,,,도봉구,서울특별시
"61,000",중개거래,1988,2021,방학동,삼익세라믹아파트,12,28,74.105,서울 도봉구,274,11320,6,,,도봉구,서울특별시
"54,500",중개거래,1989,2021,방학동,신동아아파트1,12,29,53.16,서울 도봉구,271-1,11320,12,,,도봉구,서울특별시
"75,500",중개거래,2000,2021,창동,대우그린,12,1,59.97,서울 도봉구,814,11320,12,,,도봉구,서울특별시
"16,350",직거래,2021,2021,창동,스마트트라움,12,6,16.42,,661-55,11320,12,,,도봉구,서울특별시
"83,400",중개거래,1990,2021,창동,창동주공3단지(해등마을),12,6,61.52,서울 도봉구,347,11320,12,,,도봉구,서울특별시
"108,000",직거래,2004,2021,창동,북한산아이파크5차,12,8,84.4516,,825,11320,12,,,도봉구,서울특별시
"75,000",중개거래,1997,2021,창동,쌍용,12,9,59.88,"서울 강북구, 서울 도봉구",807,11320,1,,,도봉구,서울특별시
"107,000",중개거래,1988,2021,창동,주공19단지(창동리버타운),12,10,68.86,서울 도봉구,27,11320,10,,,도봉구,서울특별시
"65,000",직거래,1988,2021,창동,주공19단지(창동리버타운),12,13,68.86,,27,11320,8,,,도봉구,서울특별시
"85,500",중개거래,1997,2021,창동,동아청솔,12,14,59.76,서울 도봉구,808,11320,5,,,도봉구,서울특별시
"114,700",중개거래,1997,2021,창동,쌍용,12,17,84.76,서울 도봉구,807,11320,18,,,도봉구,서울특별시
"81,000",중개거래,1997,2021,창동,쌍용,12,22,59.88,서울 도봉구,807,11320,21,,,도봉구,서울특별시
"66,500",중개거래,1995,2021,창동,대우,12,23,59.86,서울 도봉구,804,11320,9,,,도봉구,서울특별시
"89,000",중개거래,1989,2021,창동,주공19단지(창동리버타운),12,27,59.39,"서울 강남구, 서울 도봉구",27,11320,6,,,도봉구,서울특별시
"67,500",중개거래,1990,2021,창동,창동주공1단지,12,31,59.39,서울 도봉구,305,11320,13,,,도봉구,서울특별시
"58,000",중개거래,1996,2021,도봉동,서원,12,2,59.51,"서울 도봉구, 서울 성북구",641,11320,12,,,도봉구,서울특별시
"40,000",중개거래,1996,2021,도봉동,서원,12,3,40.02,서울 도봉구,641,11320,6,,,도봉구,서울특별시
"78,000",중개거래,2003,2021,도봉동,동아에코빌,12,7,84.967,서울 도봉구,654,11320,14,,,도봉구,서울특별시
"49,200",중개거래,1996,2021,도봉동,서원,12,18,49.77,"경기 남양주시, 서울 도봉구",641,11320,5,,,도봉구,서울특별시
"25,000",중개거래,2020,2021,용두동,동대문베네스트,12,2,18.36,서울 동대문구,100-5,11230,19,,,동대문구,서울특별시
"40,000",중개거래,2016,2021,용두동,동대문푸르지오시티(도시형생활주택),12,7,30.11,서울 동대문구,104-3,11230,5,,,동대문구,서울특별시
"19,000",직거래,2016,2021,용두동,동대문푸르지오시티(도시형생활주택),12,10,19.51,,104-3,11230,17,,,동대문구,서울특별시
"86,300",중개거래,1994,2021,용두동,신동아,12,21,71.01,서울 동대문구,779,11230,11,,,동대문구,서울특별시
"18,100",중개거래,2019,2021,용두동,청계한양아이클래스,12,31,14.22,서울 용산구,255-49,11230,18,,,동대문구,서울특별시
"17,000",직거래,2014,2021,제기동,어진재,12,13,15.61,,1213,11230,4,,,동대문구,서울특별시
"108,500",중개거래,2005,2021,전농동,전농동신성미소지움,12,13,55.371,서울 동대문구,687,11230,17,,,동대문구,서울특별시
"100,000",직거래,2000,2021,전농동,전농SK,12,29,84.95,,10,11230,12,,,동대문구,서울특별시
"159,000",중개거래,2018,2021,전농동,동대문롯데캐슬노블레스,12,30,84.98,서울 동대문구,695,11230,23,,,동대문구,서울특별시
"159,000",중개거래,2018,2021,전농동,동대문롯데캐슬노블레스,12,30,84.98,서울 동대문구,695,11230,23,22.05.02,O,동대문구,서울특별시
"120,000",중개거래,2019,2021,답십리동,답십리파크자이,12,4,59.91,서울 동대문구,1014,11230,14,,,동대문구,서울특별시
"13,300",중개거래,2012,2021,답십리동,청계지웰,12,4,18.585,서울 동대문구,498-7,11230,11,,,동대문구,서울특별시
"117,000",중개거래,2019,2021,답십리동,답십리파크자이,12,6,59.91,서울 동대문구,1014,11230,7,,,동대문구,서울특별시
"98,500",중개거래,2011,2021,답십리동,래미안엘파인아파트,12,7,84.94,서울 동대문구,1000,11230,9,,,동대문구,서울특별시
"12,000",중개거래,2016,2021,답십리동,현대썬앤빌청계,12,9,14.72,서울 동대문구,530-15,11230,8,,,동대문구,서울특별시
"13,000",직거래,2012,2021,답십리동,청계지웰,12,11,19.525,,498-7,11230,9,21.12.17,O,동대문구,서울특별시
"50,000",중개거래,1992,2021,답십리동,동답한신,12,13,35.45,서울 동대문구,42,11230,11,,,동대문구,서울특별시
"14,700",중개거래,2015,2021,답십리동,청계푸르지오시티,12,14,18.92,서울 동대문구,497-23,11230,20,,,동대문구,서울특별시
"15,000",중개거래,2016,2021,답십리동,현대썬앤빌청계,12,20,18.27,서울 성동구,530-15,11230,13,,,동대문구,서울특별시
"13,200",중개거래,2016,2021,답십리동,현대썬앤빌청계,12,23,14.82,서울 성동구,530-15,11230,13,,,동대문구,서울특별시
"10,500",중개거래,2013,2021,답십리동,센시티16,12,28,14.244,서울 동대문구,488-18,11230,14,,,동대문구,서울특별시
"63,800",중개거래,2009,2021,장안동,흥해오크팰리스(440-5),12,2,76.68,서울 동대문구,440-5,11230,7,,,동대문구,서울특별시
"88,000",중개거래,1984,2021,장안동,장안현대,12,8,95.4,서울 동대문구,95-1,11230,9,,,동대문구,서울특별시
"68,200",직거래,2021,2021,장안동,브이티스타일,12,8,40.43,,309-7,11230,8,,,동대문구,서울특별시
"49,000",중개거래,2004,2021,장안동,신부파스카(319-3),12,11,63.64,"서울 광진구, 서울 동대문구",319-3,11230,7,,,동대문구,서울특별시
"85,000",중개거래,2002,2021,장안동,장안삼성쉐르빌,12,15,127.75,서울 동대문구,371-1,11230,14,,,동대문구,서울특별시
"105,000",중개거래,2003,2021,장안동,래미안장안,12,21,84.774,서울 동대문구,354-2,11230,7,,,동대문구,서울특별시
"81,000",직거래,2003,2021,장안동,래미안장안,12,21,84.774,,354-2,11230,5,,,동대문구,서울특별시
"12,500",직거래,2013,2021,장안동,장안푸르미에,12,22,12.6512,,466-5,11230,3,,,동대문구,서울특별시
"116,500",중개거래,2003,2021,장안동,장안현대홈타운(336),12,27,112.78,서울 동대문구,336,11230,23,,,동대문구,서울특별시
"98,600",중개거래,2007,2021,장안동,래미안장안2차,12,30,81.05,서울 동대문구,329-3,11230,2,,,동대문구,서울특별시
"12,500",중개거래,2013,2021,장안동,장안푸르미에,12,30,12.6512,서울 도봉구,466-5,11230,8,,,동대문구,서울특별시
"104,000",중개거래,2003,2021,장안동,장안현대홈타운(336),12,31,84.87,서울 동대문구,336,11230,3,,,동대문구,서울특별시
"153,000",중개거래,1978,2021,청량리동,미주,12,6,137.46,서울 동대문구,235-1,11230,9,,,동대문구,서울특별시
"24,000",중개거래,2013,2021,회기동,베라체캠퍼스,12,16,24.011,서울 동대문구,346-18,11230,10,,,동대문구,서울특별시
"24,800",중개거래,2013,2021,회기동,베라체캠퍼스,12,20,24.011,서울 동대문구,346-18,11230,4,,,동대문구,서울특별시
"22,300",중개거래,2013,2021,회기동,베라체캠퍼스,12,30,24.319,서울 동대문구,346-18,11230,4,,,동대문구,서울특별시
"20,800",중개거래,2020,2021,휘경동,캠퍼스드림오피스텔,12,3,16.04,,336-32,11230,14,,,동대문구,서울특별시
"68,500",중개거래,2000,2021,휘경동,롯데,12,12,59.94,서울 동대문구,78,11230,2,,,동대문구,서울특별시
"21,600",직거래,2020,2021,휘경동,캠퍼스드림오피스텔,12,13,16.04,,336-32,11230,9,,,동대문구,서울특별시
"114,000",중개거래,2001,2021,이문동,이문삼성래미안아파트,12,4,114.988,서울 동대문구,425,11230,11,22.01.26,O,동대문구,서울특별시
"82,000",중개거래,2003,2021,이문동,대림e-편한세상,12,8,59.958,서울 동대문구,225,11230,17,,,동대문구,서울특별시
"75,000",중개거래,1997,2021,이문동,삼익,12,11,59.95,서울 동대문구,73,11230,10,,,동대문구,서울특별시
"16,000",직거래,2015,2021,노량진동,메가스터디타워,12,1,16.01,,57-1,11590,11,,,동작구,서울특별시
"15,600",중개거래,2015,2021,노량진동,메가스터디타워,12,3,15.974,서울 동작구,57-1,11590,10,,,동작구,서울특별시
"12,800",중개거래,2015,2021,노량진동,메가스터디타워,12,7,15.974,서울 동작구,57-1,11590,9,,,동작구,서울특별시
"14,500",중개거래,2015,2021,노량진동,메가스터디타워,12,11,15.974,서울 동작구,57-1,11590,9,,,동작구,서울특별시
"85,300",중개거래,2001,2021,노량진동,삼익,12,18,84.68,서울 동작구,330,11590,19,,,동작구,서울특별시
"123,000",중개거래,1974,2021,노량진동,노량진맨션,12,24,56.06,서울 동작구,227-5,11590,4,,,동작구,서울특별시
"23,500",중개거래,2015,2021,노량진동,메가스터디타워,12,28,21.746,서울 동작구,57-1,11590,13,,,동작구,서울특별시
"16,500",중개거래,2015,2021,노량진동,메가스터디타워,12,29,16.01,서울 동작구,57-1,11590,13,,,동작구,서울특별시
"46,000",직거래,2019,2021,상도동,상도고구아파트,12,1,70.68,,7-98,11590,2,,,동작구,서울특별시
"17,000",직거래,2016,2021,상도동,상도휴엔하임,12,1,16.84,,363-164,11590,15,,,동작구,서울특별시
"138,000",중개거래,2004,2021,상도동,상도동래미안1차,12,1,114.171,서울 동작구,450,11590,1,,,동작구,서울특별시
"110,000",중개거래,1994,2021,상도동,상도동삼호아파트,12,2,114.63,서울 동작구,408,11590,17,,,동작구,서울특별시
"168,000",중개거래,2018,2021,상도동,e편한세상상도노빌리티,12,4,84.9704,서울 동작구,903,11590,14,,,동작구,서울특별시
"142,150",중개거래,2004,2021,상도동,래미안상도3차,12,11,84.96,서울 동작구,431,11590,7,,,동작구,서울특별시
"176,000",중개거래,2018,2021,상도동,e편한세상상도노빌리티,12,16,84.8746,서울 동작구,903,11590,22,,,동작구,서울특별시
"146,000",중개거래,2018,2021,상도동,e편한세상상도노빌리티,12,17,59.7827,서울 동작구,903,11590,27,,,동작구,서울특별시
"113,000",중개거래,1994,2021,상도동,상도동삼호아파트,12,17,114.63,"서울 관악구, 서울 용산구",408,11590,17,,,동작구,서울특별시
"145,000",중개거래,2004,2021,상도동,래미안상도3차,12,17,114.97,서울 동작구,431,11590,1,,,동작구,서울특별시
"97,000",중개거래,1994,2021,상도동,상도동삼호아파트,12,19,84.52,"서울 관악구, 서울 동작구",408,11590,16,,,동작구,서울특별시
"45,800",직거래,2019,2021,상도동,상도고구아파트,12,23,70.68,,7-98,11590,2,,,동작구,서울특별시
"40,000",중개거래,2003,2021,상도1동,숭실그랜드,12,15,71.37,서울 동작구,317-1,11590,5,,,동작구,서울특별시
"115,000",중개거래,2000,2021,본동,유원강변,12,28,59.79,"서울 동작구, 서울 서초구",482,11590,9,,,동작구,서울특별시
"130,500",중개거래,2004,2021,본동,삼성래미안,12,30,84.2261,서울 동작구,492,11590,4,,,동작구,서울특별시
"230,000",중개거래,2019,2021,흑석동,아크로리버하임,12,18,84.7536,서울 동작구,341,11590,11,,,동작구,서울특별시
"267,000",중개거래,1988,2021,흑석동,한강현대,12,23,131.4,"서울 동작구, 서울 서초구",28,11590,9,,,동작구,서울특별시
"181,000",중개거래,2019,2021,흑석동,아크로리버하임,12,29,59.9154,"서울 동작구, 서울 서초구",341,11590,5,,,동작구,서울특별시
"105,000",중개거래,2003,2021,흑석동,흑석동양아파트,12,31,84.991,서울 관악구,328,11590,1,,,동작구,서울특별시
"150,000",중개거래,2006,2021,동작동,이수교KCC스위첸,12,6,120.71,서울 강남구,332,11590,7,,,동작구,서울특별시
"128,000",중개거래,1993,2021,사당동,극동(105),12,7,110.14,서울 동작구,105,11590,12,,,동작구,서울특별시
"150,000",직거래,2010,2021,사당동,이수자이,12,7,120.17,,147-29,11590,14,,,동작구,서울특별시
"90,000",중개거래,1999,2021,사당동,사당자이,12,26,60,서울 동작구,1139,11590,17,,,동작구,서울특별시
"125,000",중개거래,1993,2021,사당동,사당우성3,12,31,118.25,서울 동작구,105,11590,9,,,동작구,서울특별시
"82,600",중개거래,1997,2021,대방동,신한토탈,12,6,84.64,"서울 강남구, 서울 동작구",41,11590,13,,,동작구,서울특별시
"113,000",중개거래,1993,2021,대방동,대림아파트,12,14,59.84,서울 동작구,501,11590,11,,,동작구,서울특별시
"112,500",중개거래,1995,2021,대방동,주공2,12,15,59.97,"서울 도봉구, 서울 동작구",503,11590,1,,,동작구,서울특별시
"13,600",중개거래,2012,2021,대방동,아데나339,12,24,15.36,서울 영등포구,515,11590,4,,,동작구,서울특별시
"137,000",중개거래,1988,2021,신대방동,우성1,12,2,84.99,"서울 강서구, 서울 동작구",565,11590,16,,,동작구,서울특별시
"132,500",중개거래,2006,2021,신대방동,성원상떼빌,12,10,132.43,서울 용산구,719,11590,15,,,동작구,서울특별시
"104,500",중개거래,1988,2021,신대방동,우성1,12,16,66.69,서울 동작구,565,11590,9,,,동작구,서울특별시
"142,000",중개거래,1988,2021,신대방동,우성1,12,16,126.16,서울 동작구,565,11590,1,,,동작구,서울특별시
"180,000",중개거래,2017,2021,아현동,마포센트럴아이파크,12,4,84.9699,"경기 고양덕양구, 서울 서대문구",802,11440,28,,,마포구,서울특별시
"85,250",직거래,2004,2021,공덕동,공덕2삼성래미안,12,10,84.94,,43,11440,17,,,마포구,서울특별시
"173,000",중개거래,2011,2021,공덕동,래미안공덕5차,12,20,84.851,서울 마포구,469,11440,9,,,마포구,서울특별시
"172,000",중개거래,2015,2021,공덕동,공덕파크자이,12,31,84.996,서울 마포구,476,11440,12,,,마포구,서울특별시
"38,000",중개거래,2019,2021,신공덕동,블레스하임,12,2,23.89,서울 용산구,13-15,11440,6,,,마포구,서울특별시
"97,500",중개거래,2000,2021,신공덕동,신공덕래미안2차,12,4,59.48,서울 마포구,159,11440,1,,,마포구,서울특별시
"128,500",중개거래,2003,2021,신공덕동,신공덕래미안3차,12,10,59.96,서울 마포구,161,11440,7,,,마포구,서울특별시
"41,000",중개거래,2019,2021,신공덕동,블레스하임,12,13,23.59,서울 마포구,13-15,11440,9,,,마포구,서울특별시
"196,500",중개거래,2013,2021,신공덕동,신공덕아이파크,12,23,114.97,서울 마포구,174,11440,11,,,마포구,서울특별시
"133,500",중개거래,1996,2021,도화동,도화동현대,12,4,79.83,서울 마포구,357,11440,13,,,마포구,서울특별시
"120,000",직거래,1991,2021,도화동,우성,12,15,68.94,,82,11440,3,,,마포구,서울특별시
"45,000",직거래,2004,2021,도화동,한화오벨리스크,12,17,36.49,,555,11440,12,,,마포구,서울특별시
"127,000",중개거래,1996,2021,도화동,도화동현대,12,21,68.22,서울 마포구,357,11440,4,,,마포구,서울특별시
"174,000",중개거래,1996,2021,도화동,도화동현대,12,29,147.37,서울 마포구,357,11440,8,,,마포구,서울특별시
"105,000",중개거래,2010,2021,용강동,대호강변,12,6,84.9,서울 마포구,118-3,11440,3,,,마포구,서울특별시
"105,000",중개거래,2010,2021,용강동,대호강변,12,7,84.9,서울 마포구,118-3,11440,3,,,마포구,서울특별시
"180,000",중개거래,2015,2021,용강동,래미안마포리버웰,12,30,84.97,서울 마포구,502,11440,3,,,마포구,서울특별시
"199,000",중개거래,2020,2021,대흥동,신촌그랑자이(1단지),12,5,84.98,서울 마포구,806,11440,17,,,마포구,서울특별시
"17,500",중개거래,2014,2021,대흥동,서희스타힐스,12,25,12.85,서울 마포구,12-41,11440,17,,,마포구,서울특별시
"172,000",중개거래,2014,2021,대흥동,마포자이2차,12,27,84.95,서울 마포구,804,11440,4,22.03.03,O,마포구,서울특별시
"172,000",중개거래,2014,2021,대흥동,마포자이2차,12,27,84.95,서울 마포구,804,11440,4,,,마포구,서울특별시
"131,000",중개거래,2001,2021,염리동,염리삼성래미안,12,4,59.52,서울 마포구,520,11440,9,,,마포구,서울특별시
"170,000",중개거래,2001,2021,염리동,염리삼성래미안,12,9,114.48,서울 마포구,520,11440,12,,,마포구,서울특별시
"84,000",중개거래,1997,2021,염리동,상록,12,11,49.02,서울 마포구,515-1,11440,13,,,마포구,서울특별시
